candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:12:00,NIFTY2631023800PE,171.7,173.25,170.4,170.4,166.28,1.0,0.56,169.51,168.21,62.91,79.46,-45.9,-44.66
2026-03-09T12:12:00,NIFTY2631023850PE,191.85,194.0,190.7,191.0,186.19,1.0,0.57,189.97,188.49,66.96,82.65,-44.95,-43.06
2026-03-09T12:12:00,NIFTY2631023900PE,214.45,217.3,213.9,214.9,208.14,1.0,0.58,213.04,211.35,62.02,78.25,-41.68,-38.8
2026-03-09T12:12:00,NIFTY2631023950PE,240.25,242.8,239.25,239.8,233.47,1.0,0.58,238.21,236.44,62.59,79.65,-41.97,-37.66
2026-03-09T12:12:00,NIFTY2631024000PE,268.85,270.9,266.9,268.3,260.69,1.0,0.57,265.79,263.85,61.35,78.11,-39.93,-35.66
2026-03-09T12:12:00,NIFTY2631024050PE,298.1,301.5,297.15,298.3,290.22,1.0,0.59,296.02,293.83,60.58,78.27,-39.56,-33.89
2026-03-09T12:13:00,NIFTY 50,23857.3,23859.2,23850.8,23853.2,,,,,,,,,
2026-03-09T12:13:00,NIFTY2631023600CE,370.5,371.0,365.05,368.2,385.4,-1.0,0.33,371.7,375.01,39.58,27.78,-67.64,-80.81
2026-03-09T12:13:00,NIFTY2631023650CE,333.5,334.2,328.45,332.1,346.91,-1.0,0.34,335.08,338.19,43.95,31.82,-66.67,-80.15
2026-03-09T12:13:00,NIFTY2631023700CE,298.2,299.2,293.45,297.15,312.23,-1.0,0.34,300.22,303.18,41.4,28.79,-67.46,-80.86
2026-03-09T12:13:00,NIFTY2631023750CE,265.1,265.8,260.8,263.0,278.12,-1.0,0.36,266.43,269.22,41.77,29.48,-70.46,-82.58
2026-03-09T12:13:00,NIFTY2631023800CE,233.55,234.15,229.65,231.85,245.71,-1.0,0.35,235.13,237.67,40.36,28.36,-68.32,-81.26
2026-03-09T12:13:00,NIFTY2631023850CE,204.25,204.95,200.45,202.25,216.42,-1.0,0.32,205.62,208.11,39.54,28.63,-70.16,-82.46
